192.321|202.411|153.636|205.688|206.573|219.674|205.507|206.683|158.226|143.668|166.805|184.003|65.037|69.948|0|169.687|188.291|123.133|205.558|172.247|143.031|151.834|166.036|158.854|156.125|159.839|144.271|166.479|227.003|185.649|161.658|191.272|191.53|206.335|161.846|198.812|263.395|172.48|166.86|135.597|163.917|164.894|309.0|329.0|165.653|193.276|78.204|159.063|147.797|179.764|198.189|178.442|160.561|170.195|184.351|176.514|240.874|173.917|153.576|201.911|194.55|138.279|203.916|132.432|55.471|70.036|62.271|70.408|50.233|33.019|42.039|3.375|74.413|81.124|64.194|26.646|41.377|61.338|45.197|55.621|215.948|291.759|
40.287|234.214|12.548|241.634|231.024|256.177|192.635|224.199|30.816|7.295|27.586|203.779|95.196|90.036|173.666|0|213.837|158.156|63.615|11.931|1.606|23.847|20.169|39.382|21.387|26.756|7.387|8.926|73.892|36.155|176.453|17.251|35.772|270.444|26.95|87.596|148.373|61.095|0.0|252.77|285.272|24.251|12.405|35.176|34.187|27.783|145.318|228.656|8.568|28.107|261.01|24.622|37.979|24.789|18.769|32.275|147.889|12.41|12.337|200.256|40.074|222.629|119.149|15.385|122.556|94.121|95.267|92.903|104.262|164.267|138.708|166.206|120.595|124.33|98.585|155.685|143.692|115.694|132.546|118.37|260.149|179.709|
253.279|36.347|230.585|384.626|403.95|417.926|385.898|380.422|265.439|217.505|266.526|61.347|162.424|150.737|199.182|231.769|0|185.505|273.112|234.74|222.164|237.337|231.618|248.454|211.91|243.078|213.112|228.249|281.956|260.764|345.035|239.912|268.71|332.086|223.354|288.788|326.946|255.914|232.708|273.421|257.977|255.156|215.643|248.724|259.685|264.626|131.87|361.935|224.092|242.503|410.589|236.698|217.52|251.117|245.339|246.331|357.488|233.291|234.278|374.053|248.332|319.168|264.746|220.944|175.502|160.248|148.795|141.83|134.823|175.092|161.016|196.045|126.048|108.058|129.698|188.855|160.1|154.277|172.156|149.953|389.283|372.855|
192.659|181.66|244.231|296.189|323.739|289.553|297.376|200.836|176.826|182.879|146.458|146.458|83.917|189.466|138.91|169.792|213.848|0|226.0|203.0|171.528|169.885|171.35|161.169|150.458|170.237|164.126|166.107|224.036|205.085|292.584|192.961|217.706|297.805|155.248|227.996|277.076|188.196|175.873|194.042|237.987|183.664|162.32|177.301|191.46|196.253|106.131|292.958|174.655|176.822|287.57|204.597|185.116|189.523|188.437|163.049|321.01|174.24|154.277|309.359|209.458|254.692|194.464|170.8|87.883|83.258|100.302|94.606|152.651|119.453|115.91|110.064|119.616|113.636|68.872|113.584|99.572|76.653|196.016|91.075|304.614|345.696|
117.905|306.867|77.267|334.014|345.779|348.188|336.221|338.236|107.233|69.479|100.152|283.383|164.065|168.412|171.655|63.495|275.501|224.911|0|67.143|79.148|85.996|72.743|98.867|108.784|105.42|79.717|87.705|141.767|116.23|271.308|117.988|100.405|324.343|86.785|145.833|210.106|112.487|88.776|282.278|325.43|102.53|80.828|102.39|123.208|109.404|221.346|222.305|88.111|91.157|343.58|86.136|112.176|111.351|91.979|102.114|228.087|121.884|82.794|238.941|106.161|317.677|113.376|83.53|182.0|161.832|153.377|155.284|164.716|195.201|191.656|217.558|167.234|186.103|173.034|211.078|210.281|181.853|198.214|186.909|232.496|245.173|
47.261|236.059|0.0|235.196|227.08|251.207|192.692|219.454|33.435|18.547|21.519|203.003|96.938|89.421|144.714|8.355|208.875|168.85|46.739|0|3.003|5.034|22.123|41.756|37.441|27.936|14.668|10.212|74.344|18.84|183.736|12.199|33.311|255.622|25.64|82.985|147.977|49.473|8.691|237.413|287.901|30.408|20.682|49.919|18.432|25.924|155.922|244.935|15.23|33.662|261.202|17.99|39.902|22.452|16.766|35.907|143.651|34.726|3.659|170.624|31.244|243.496|37.84|16.443|129.238|88.005|88.697|91.949|98.931|152.576|148.719|159.562|114.536|112.596|91.04|149.608|134.301|116.839|140.261|124.072|269.975|180.66|
43.783|233.797|14.257|244.647|236.38|257.589|199.217|224.946|34.003|9.046|29.385|196.611|94.835|90.927|190.451|8.588|213.49|161.313|54.872|17.113|0|15.824|22.053|27.428|36.244|30.12|11.682|20.771|77.169|51.028|195.359|22.59|47.27|170.688|25.177|80.249|149.196|57.324|12.385|254.422|300.065|32.023|7.688|34.273|44.197|42.543|146.054|233.9|10.922|29.8|267.356|21.78|42.827|26.806|20.653|31.852|153.077|14.57|14.341|182.695|36.522|199.626|138.126|14.355|119.426|88.87|97.169|88.404|106.051|150.195|126.293|165.15|110.39|110.467|97.672|156.131|142.358|115.424|139.294|114.394|207.927|178.675|
55.952|254.937|30.297|304.701|305.371|349.574|291.155|305.521|54.426|31.868|50.082|226.397|110.474|108.968|189.245|40.654|238.027|185.654|80.468|29.721|25.438|0|26.305|43.765|48.82|41.443|34.391|48.122|95.73|68.033|269.219|39.269|72.447|268.224|46.699|93.067|165.325|68.984|37.341|267.371|307.801|38.029|33.795|38.001|57.996|59.652|168.914|349.447|28.836|42.9|329.048|37.919|59.05|46.698|46.436|40.419|243.578|40.261|30.894|249.601|57.39|295.522|57.124|32.884|138.791|106.526|109.122|113.345|120.538|156.535|143.781|161.262|126.523|127.828|122.99|169.822|160.134|128.102|154.556|169.71|211.662|190.658|
57.495|232.589|33.125|258.689|251.546|270.19|210.089|239.88|55.458|22.717|48.169|203.014|101.833|100.43|167.059|29.409|224.867|161.414|65.904|36.66|22.249|16.442|0|15.898|49.507|18.888|30.486|32.708|87.986|54.861|211.614|49.497|55.907|182.234|32.388|81.217|154.56|63.494|31.254|260.211|288.666|28.091|21.028|20.834|47.503|46.271|166.579|164.008|15.053|10.887|278.721|40.637|55.38|44.853|39.522|13.012|164.062|27.886|33.058|187.865|49.122|246.41|54.107|24.066|126.452|96.598|98.672|87.252|113.373|160.092|136.427|166.435|114.558|120.149|97.459|149.758|136.126|112.402|147.604|124.653|275.95|201.477|
63.31|253.677|38.428|271.339|252.745|277.075|227.006|253.915|53.96|25.644|64.107|223.873|108.735|99.281|179.831|42.939|228.698|163.606|74.362|51.07|24.38|30.57|12.516|0|61.504|0.978|44.077|41.253|94.409|59.253|250.32|50.886|88.912|186.853|47.312|97.973|158.589|66.5|64.535|256.723|271.516|11.037|36.886|21.217|53.184|50.113|175.08|173.203|24.073|25.387|295.561|52.143|59.911|66.236|58.183|9.902|179.639|49.068|38.452|220.385|63.876|249.486|58.9|27.533|130.789|108.574|99.434|108.154|110.584|150.24|127.789|148.003|122.648|120.138|105.898|158.177|144.191|112.0|147.34|124.754|279.914|191.273|
51.707|226.317|43.314|313.822|313.659|326.271|296.808|315.112|49.438|31.814|56.484|209.851|96.251|105.546|153.017|24.804|197.194|151.361|60.723|50.326|30.216|35.409|45.809|60.45|0|56.722|14.987|15.554|99.561|65.642|197.224|55.633|68.841|167.948|31.838|98.242|152.224|67.709|20.889|268.303|286.684|52.914|34.053|54.542|60.31|76.714|155.554|147.765|27.622|53.64|335.349|55.857|14.408|53.428|47.85|55.876|250.24|38.517|41.627|202.421|55.72|247.939|75.101|21.429|118.079|90.378|90.475|86.359|92.084|158.561|123.731|145.738|91.102|118.684|98.762|156.191|136.491|116.196|147.526|104.189|206.436|207.77|
64.759|244.612|38.467|320.665|327.437|294.888|275.249|304.411|46.855|29.74|55.392|214.757|113.867|107.859|148.407|32.632|224.165|171.349|77.374|37.741|25.394|26.23|14.201|0.0|58.53|0|33.046|40.458|72.219|60.459|267.807|54.589|81.654|207.266|42.869|93.007|161.485|72.239|36.925|262.095|271.941|10.99|32.826|19.553|62.234|52.453|173.637|324.474|27.995|37.096|314.97|33.521|63.181|55.395|48.57|15.954|314.678|38.804|39.9|217.601|61.339|286.639|57.285|30.821|131.285|99.792|108.055|98.691|105.963|148.155|128.533|157.481|113.25|120.139|106.633|157.676|147.465|120.52|159.807|125.817|258.457|214.588|
70.207|256.94|45.488|280.444|272.313|292.009|232.17|262.563|64.87|39.429|60.198|221.431|113.42|108.668|209.643|51.645|228.658|182.665|86.93|51.832|34.155|47.727|53.261|69.754|41.26|62.033|0|37.009|100.391|75.447|202.087|53.794|78.201|265.61|42.058|87.072|164.113|77.508|52.043|275.667|270.677|67.421|45.603|62.856|66.698|66.782|162.763|185.297|38.316|61.08|300.692|48.433|48.041|57.791|51.892|63.065|186.045|52.795|45.509|199.812|83.217|215.071|152.114|32.222|130.161|104.085|114.277|103.92|115.645|168.698|156.351|180.085|131.651|128.754|109.669|171.923|154.659|128.322|158.636|127.241|226.676|214.291|
39.448|238.448|26.845|227.826|233.783|261.505|182.365|207.483|41.88|13.998|41.229|210.998|95.438|91.238|175.639|10.792|202.97|166.718|55.021|19.605|16.087|32.783|28.227|39.0|14.26|39.956|11.599|0|80.262|50.615|232.272|40.679|56.371|149.137|25.399|80.315|146.813|60.335|6.801|201.988|246.603|51.645|0.0|0.0|44.57|41.736|153.524|142.063|27.391|39.634|252.243|33.354|23.915|42.529|33.531|37.623|135.261|49.23|20.336|242.423|48.46|214.698|48.784|15.331|118.1|89.1|94.94|99.091|109.703|143.126|163.985|191.666|142.237|113.141|97.263|149.234|141.509|112.155|132.697|111.64|169.481|172.744|
39.099|256.546|68.255|304.957|303.932|318.363|306.68|304.903|48.697|52.241|49.517|228.451|135.413|137.856|199.332|52.475|254.402|205.042|92.44|60.466|48.53|56.858|56.218|70.738|70.583|46.044|55.247|59.218|0|38.426|223.13|52.382|84.6|214.107|59.832|107.988|185.288|94.724|46.648|287.092|323.675|72.188|49.098|72.568|36.713|50.919|178.687|299.081|54.693|65.595|328.025|64.49|69.331|18.944|57.35|67.291|192.847|54.771|70.387|226.717|82.771|240.487|61.377|55.359|154.236|129.702|134.445|123.244|142.837|184.937|160.51|185.218|142.085|149.2|133.933|191.183|185.303|145.5|189.965|156.822|218.993|213.165|
24.298|266.496|30.884|271.602|262.127|286.085|223.844|253.398|37.419|52.632|15.262|249.506|130.708|128.468|194.798|42.975|246.076|209.458|95.774|32.69|51.248|58.694|46.838|62.064|71.317|63.935|52.505|54.943|65.258|0|228.046|61.257|45.244|296.375|65.945|110.246|188.08|97.192|46.663|279.109|319.315|47.104|50.9|57.624|31.408|14.112|192.343|176.533|50.943|56.25|297.74|41.074|82.292|36.493|20.413|56.636|259.729|46.897|30.754|229.723|54.321|249.271|65.88|54.489|164.394|133.528|138.195|120.564|130.626|193.233|165.431|197.037|144.879|158.682|148.184|195.555|186.182|156.186|179.07|152.548|224.19|216.209|
214.467|351.722|195.033|123.033|113.854|137.522|77.445|106.453|204.339|203.288|216.496|329.525|222.636|218.985|136.281|185.013|324.465|298.833|295.872|194.025|253.711|260.211|246.841|319.346|196.991|311.243|191.036|248.272|237.54|287.834|0|191.649|227.221|48.339|200.836|349.465|97.207|225.956|178.917|47.197|62.768|275.567|241.858|273.408|207.489|277.305|230.588|45.669|245.026|215.232|149.785|270.886|194.625|202.21|248.236|261.995|32.196|248.769|194.706|41.689|214.169|24.429|276.254|238.894|185.851|209.675|198.485|199.757|188.656|150.161|185.906|137.889|215.802|217.06|229.698|175.201|184.216|190.671|164.013|191.904|39.893|342.173|
37.213|243.617|0.0|253.026|244.863|268.941|207.771|236.126|7.596|17.752|37.73|198.296|118.483|100.553|145.116|13.819|237.028|185.137|65.31|15.119|11.529|38.603|18.813|43.54|48.231|48.123|20.135|34.698|70.229|50.441|237.446|0|4.262|195.145|50.022|87.705|169.537|57.541|20.633|245.693|284.309|24.593|35.857|32.804|17.701|56.247|167.384|147.167|22.765|26.209|276.113|35.41|55.103|38.67|29.151|37.997|161.466|17.587|0.452|195.773|38.329|283.324|152.653|22.394|140.208|90.254|123.278|107.339|125.933|153.434|149.365|151.072|128.61|121.29|108.578|174.93|147.33|134.529|163.315|123.148|165.793|201.433|
56.051|273.867|0.054|273.464|265.156|286.525|225.086|255.58|36.832|36.377|14.464|245.482|139.859|120.531|196.406|36.45|250.664|194.283|92.77|40.874|30.501|51.027|49.492|76.056|63.427|69.88|39.232|54.273|111.079|38.87|219.345|8.588|0|287.718|67.261|102.312|183.792|92.283|40.025|282.329|318.406|51.563|62.279|75.649|16.839|85.676|194.005|270.73|38.442|57.255|293.645|49.212|81.42|7.253|48.213|59.423|181.828|71.861|0.0|195.565|44.901|236.587|55.783|41.395|161.149|131.891|131.902|133.494|134.064|177.783|172.475|195.06|145.523|137.307|134.431|193.727|177.142|169.906|176.221|156.019|296.669|209.211|
270.124|400.348|251.381|104.363|95.223|118.779|58.719|87.986|203.274|186.84|294.14|356.995|237.269|246.291|207.286|269.134|321.024|300.97|300.41|267.285|175.829|265.88|197.996|205.842|169.23|206.188|165.87|149.012|245.821|294.425|56.249|182.093|302.399|0|182.196|314.372|302.858|206.079|156.671|116.251|100.405|203.118|188.592|205.849|194.827|281.903|248.788|20.67|188.591|192.787|127.256|291.13|182.619|272.773|267.17|196.473|12.539|180.477|252.76|46.683|216.265|195.621|207.605|180.24|214.707|246.094|258.479|231.93|251.362|174.535|215.87|195.243|239.086|244.848|239.662|177.675|184.399|224.278|202.472|232.261|54.434|351.77|
43.937|208.117|21.852|244.555|237.69|256.896|197.458|227.918|39.999|8.369|39.852|181.801|81.89|70.645|151.534|20.428|195.657|144.826|57.259|26.498|11.804|27.161|18.772|37.214|21.859|34.275|5.996|16.678|77.676|52.457|191.008|27.932|60.25|169.801|0|60.42|131.826|46.634|23.822|251.533|267.594|37.631|18.122|35.849|43.621|44.495|138.921|149.463|8.765|28.194|266.227|25.205|32.451|42.666|30.215|29.437|233.219|29.904|23.703|201.716|54.248|220.256|50.616|0.0|103.439|72.921|75.238|70.073|79.943|145.45|109.027|139.343|89.405|106.672|93.934|141.781|126.367|108.099|128.513|97.42|206.589|161.024|
97.484|278.146|80.138|287.721|284.856|304.581|255.354|272.99|98.479|64.15|95.122|230.372|133.452|148.696|220.411|81.211|251.14|204.449|99.409|70.266|49.334|64.192|70.716|96.655|81.615|82.623|54.965|72.326|118.741|87.072|360.792|66.211|84.916|302.451|67.957|0|182.14|90.998|45.129|297.69|324.453|93.76|65.696|85.944|89.609|90.005|186.04|284.79|57.131|77.436|321.307|75.164|118.603|67.643|79.172|77.542|198.643|70.323|79.466|211.919|84.643|313.418|195.351|54.336|165.379|139.198|146.597|129.553|143.085|185.896|171.025|199.134|155.213|154.424|141.038|200.281|193.323|160.227|172.325|153.305|298.405|214.161|
175.276|357.487|154.046|375.634|369.23|392.322|331.8|360.083|177.041|140.919|172.449|312.483|209.362|208.521|211.532|153.034|333.844|278.19|187.867|159.981|147.043|152.335|151.871|159.889|153.465|164.216|139.018|149.652|208.095|186.137|364.856|158.538|188.009|301.238|142.873|198.528|0|170.075|154.654|370.872|392.97|168.493|149.331|169.232|177.784|177.342|265.151|284.006|139.891|165.522|403.055|157.473|161.067|168.918|165.541|162.847|376.095|159.917|153.957|286.71|185.311|359.27|182.824|137.062|235.124|207.501|209.833|201.269|216.359|259.583|243.009|264.416|222.317|231.827|219.165|282.837|259.043|227.971|257.169|230.111|362.306|294.035|
103.421|282.202|73.819|295.315|287.496|313.284|251.088|279.013|96.534|66.07|97.013|253.263|141.23|141.742|185.478|80.528|261.923|206.085|119.945|75.685|69.812|70.013|75.72|82.268|83.311|90.176|67.221|77.322|132.627|109.589|239.299|100.338|121.527|218.88|72.484|114.89|184.411|0|84.054|306.343|327.566|83.638|75.911|92.663|103.514|100.678|196.858|208.934|51.989|85.314|319.701|82.58|93.118|99.879|89.34|85.669|205.821|86.873|74.208|221.93|105.402|294.084|96.671|63.066|161.406|136.755|151.356|130.913|149.609|204.348|174.012|201.257|155.574|166.648|155.621|198.028|186.237|165.858|185.087|163.409|220.917|238.448|
36.308|226.492|16.261|235.927|230.186|250.369|193.917|218.729|37.889|132.665|31.652|208.952|102.649|108.191|161.31|0.0|227.556|180.923|52.389|12.066|7.624|20.331|24.209|48.107|17.24|43.836|36.677|3.412|66.964|39.914|172.809|32.41|46.153|152.966|30.116|61.339|150.947|64.852|0|256.721|284.535|36.52|32.721|46.921|30.926|27.413|149.996|135.096|47.905|34.344|262.597|21.321|24.212|28.435|22.679|36.286|148.924|24.923|18.489|189.685|47.383|194.445|48.42|28.196|119.379|88.364|101.755|81.952|105.778|180.224|127.806|150.249|108.864|140.287|101.025|153.121|145.265|114.169|145.709|124.414|187.101|181.252|
270.109|298.133|265.904|98.683|108.347|113.104|113.265|117.604|250.873|244.387|281.083|281.135|167.999|175.36|105.946|247.12|250.067|197.775|268.507|252.38|251.805|250.086|257.347|273.743|282.703|253.619|247.127|207.643|301.655|283.578|52.488|235.053|276.444|119.368|262.346|310.134|370.661|275.088|263.076|0|35.223|273.436|255.277|270.035|242.535|285.134|166.275|74.808|246.007|265.187|121.645|270.517|246.923|264.557|269.109|270.478|67.136|233.254|252.702|80.697|282.406|31.494|284.576|262.827|143.089|158.985|166.437|149.161|140.273|98.433|132.114|125.412|148.153|151.935|173.18|111.176|121.148|143.456|122.662|146.541|87.729|337.225|
344.045|385.147|349.185|217.434|211.772|231.536|181.743|197.519|346.799|353.066|355.156|389.262|252.077|260.326|233.359|349.7|302.757|307.185|356.411|360.263|342.212|362.767|335.202|341.689|342.262|349.176|317.443|311.284|415.332|397.026|343.594|379.0|390.41|151.066|336.388|391.846|461.719|370.063|356.437|86.609|0|283.304|330.984|297.294|394.24|391.47|255.947|148.483|326.039|363.0|230.984|353.517|366.032|361.606|372.648|358.667|129.163|361.406|348.073|145.218|354.654|120.162|366.973|332.775|231.624|259.76|240.742|246.748|223.568|198.256|224.723|232.445|272.548|263.52|245.015|198.404|211.055|242.946|206.249|234.779|172.0|485.124|
83.295|267.619|61.924|294.038|285.9|308.295|248.369|274.221|65.608|60.721|74.363|241.855|142.407|134.032|170.393|57.496|270.62|210.678|108.293|69.754|55.976|51.732|52.214|38.674|80.444|47.555|68.76|79.7|127.567|71.185|307.59|79.246|82.85|226.545|75.184|109.282|194.732|95.442|66.604|296.936|247.049|0|62.415|32.826|69.158|65.886|196.048|197.213|56.478|52.039|316.885|53.332|89.603|80.213|65.802|48.463|202.38|60.236|61.787|221.23|92.629|306.264|78.74|62.062|164.964|137.473|138.04|125.858|153.833|202.206|176.528|207.37|154.015|160.103|140.31|195.871|183.596|153.953|183.585|161.122|201.98|259.519|
